sym,date,ID,AreaID,Type,Commit Time,Entry Time,Exit Time,total_tp_exits,last_tp_exit_time,Entry Price,Exit Price,Avg Entry Price,Num Transact,Last Max Shares,Initial Qty,Target Qty,Side Win Lose,Total P/L,ROE (P/L %),Slippage Costs,Transaction Costs,holding_time,profitable_time,profitable_time_pct,first_negpl_time,first_pospl_time,last_negpl_time,last_pospl_time,max_shares_reached_pct,max_shares_reached_time,body_above_buy_price_time,wick_above_buy_price_time,max_pl_body,min_pl_body,max_pl_wick,min_pl_wick,max_plpc_body,min_plpc_body,max_plpc_wick,min_plpc_wick,max_pl_body_time,min_pl_body_time,max_pl_wick_time,min_pl_wick_time,breakout_pre_vwap_dist,breakout_post_vwap_dist,breakout_pre_vwap_std,breakout_post_vwap_std,breakout_pre_vwap_std_close,breakout_post_vwap_std_close,avg_vwap_dist,avg_vwap_std,avg_vwap_std_close,best_vwap_std_close,worst_vwap_std_close,best_vwap_std_close_time,worst_vwap_std_close_time,avg_entry_price_diff,avg_central_value_dist,avg_prior_central_value_dist,net_price_diff_body,best_price_diff_body,worst_price_diff_body,best_price_diff_wick,worst_price_diff_wick,best_price_diff_body_time,worst_price_diff_body_time,best_price_diff_wick_time,worst_price_diff_wick_time,ref_price,ref_area_width,avg_area_width,market_phase_inc,market_phase_dec,doji_ratio,mfi_divergence,rsi_divergence,abs_doji_ratio,wick_ratio,nr4_hl_diff,nr7_hl_diff,volume_ratio,ATR_ratio,entry_time_since_latest_touch,entry_time_since_min_touch,entry_touch_formation_time,entry_touch_density,entry_touch_regularity,entry_atr_trend,entry_num_touches,open,high,low,close,volume,trade_count,vwap,MACD,MACD_signal,MACD_hist,MACD_hist_roc,RSI,RSI_roc,MFI,MFI_roc,VWAP,VWAP_dist,VWAP_std,VWAP_std_close,central_value,central_value_dist,exit_ema,exit_ema_dist,is_res,H_L,ATR,MTR,avg_volume,avg_trade_count,log_return,volatility,rolling_range_min_4,rolling_range_min_7,rolling_ATR,ADX,trend_strength,buy_vol_balance,buy_vol_concentration,buy_vol_kurtosis,buy_hvn_balance,buy_hvn_concentration,buy_hvn_avg_prominence,sell_vol_balance,sell_vol_concentration,sell_vol_kurtosis,sell_hvn_balance,sell_hvn_concentration,sell_hvn_avg_prominence
TSLA,2025-01-02,0,192,Short,13:33:00,13:33:00,13:37:00,0,,375.43,376.54140499999994,,0,79,0,79,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,3,,,,,,,,,,,,,-0.31819927,,0.1292800641,,-2.4613173909,,,,,,,,,0.0,0.1208388281,0.203805009,-0.327976246,0.1078518834,-0.327976246,0.1717641106,-0.384804868,2,4,2,4,375.515,1.431405,1.431405,0.623077,0.376923,-0.198718,0.105306,0.035403,0.198718,5.032258,0.0,0.3162,1.444052,1.090774,1.0,15.0,16.0,0.411765,0.898888,-0.003274,21,375.36,375.7,374.92,375.515,252222.0,4062.0,375.157827,0.1900827667,-0.0144721943,0.1016464205,0.0514542703,45.1350066272,3.5004611306,43.5864321658,10.5285183748,383.3970489349,7.8820489349,6.784520534,1.1617694862,376.2658085528,0.7508085528,376.2161581891,0.7011581891,False,0.78,0.9917525313,0.8298,174662.708619543,2972.6059303132,0.0002636727,0.0018093203,0.78,0.4638,0.9092186849,25.6770498531,14.9423106636,-0.2848331354,0.1390648261,-2.9089794775,-0.8474869782,0.4066199982,0.0001304708,-0.3350604175,0.1760773097,-2.8889414482,-0.8263735389,0.4573136235,0.0001414221
TSLA,2025-01-06,2,276,Short,15:00:00,15:00:00,15:03:00,0,,402.56,403.81955999999997,,0,74,0,74,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,2,,,,,,,,,,,,,-0.2750114781,,0.1177005212,,-2.3365357714,,,,,,,,,0.0,0.0473496368,0.0503009302,-0.3812433251,0.0,-0.3812433251,0.1266671634,-0.402354519,0,3,1,3,402.63,1.18956,1.18956,0.846154,0.153846,0.414685,-0.0,-0.0,0.414685,2.411471,0.3638,0.3638,1.053758,1.068608,1.0,1.0,18.0,0.203704,1.672873,-0.003743,11,402.97,403.3199,402.5,402.63,102800.0,2194.0,402.844102,0.2808100089,0.1526944323,0.0850122601,0.0215516582,38.3139235537,3.9669515716,36.5317655508,5.1200795513,413.3207610867,10.6907610867,6.0560269029,1.7653093783,403.5333062795,0.9033062795,403.4981800174,0.8681800174,False,0.8199,0.7200061491,0.6896,97555.642247925,1874.2716253932,-0.0007324143,0.0008459449,0.4561,0.4561,0.6737792124,26.9129960336,18.5242743923,-0.429487818,0.1411539166,-2.5229812806,-1.0,0.4521544857,0.0002408126,-0.4704356641,0.1499446513,-2.4590132894,-1.0,0.4781595697,0.0002429773
TSLA,2025-01-08,1,42,Short,11:34:00,11:34:00,11:43:00,0,,394.85,395.7031,,0,75,0,75,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,2,,,,,,,,,,,,,-0.3326683783,,0.1781798447,,-1.8670370875,,,,,,,,,0.0,-0.0681271932,0.1197203591,-0.532176776,0.0635431176,-0.532176776,0.1392934026,-0.5774344688,6,9,0,9,394.85,1.38621,1.245105,0.317949,0.682051,0.251527,-0.0,-0.0,0.251527,3.975709,0.2557,0.3056,0.563368,0.876222,7.0,7.0,33.0,0.073171,0.91603,-0.011572,6,395.0476,395.0856,394.3,394.85,67706.0,1259.0,394.694896,-0.0267184513,0.0049274441,-0.020298768,-0.0056735637,51.0269027128,1.149596222,34.6826223209,0.5577959699,395.4342009927,0.5842009927,2.4996399512,0.2337140565,394.8691436317,0.0191436317,394.865910968,0.015910968,False,0.7856,0.7287691943,0.7725,120180.6692408398,1346.6509243013,-0.0006582612,0.00137479,0.5299,0.48,0.8317173122,17.6230495789,5.7758301704,-0.0483410295,0.2104907517,-2.8709760573,0.6316875962,0.4967606854,0.0002822261,-0.0533284712,0.1946672884,-2.8869682624,0.6125140501,0.5052949626,0.0002704115
TSLA,2025-01-14,2,267,Long,14:19:00,14:19:00,14:30:00,0,,411.42,410.3105,,0,72,0,72,Long Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,7,,,,,,,,,,,,,-0.1411294801,,0.0701544564,,-2.0116965801,,,,,,,,,0.0,0.0689567127,0.0630670235,-0.2686342199,0.0097243157,-0.2686342199,0.0875188409,-0.2941605485,4,11,4,11,411.34,1.0695,1.0695,0.741026,0.258974,0.71187,0.0,0.0,0.71187,1.40475,0.1019,0.1019,1.034954,0.889344,1.0,1.0,11.0,0.318182,0.694977,0.001238,7,410.94,411.45,410.8881,411.34,114260.0,1553.0,411.248928,0.2562971666,0.1887020436,0.0552326389,0.0061812421,60.4247770123,2.4360361536,37.9303096424,1.8136117826,411.5003000123,-0.1603000123,4.6970923789,-0.0341274983,410.5526261794,0.7873738206,410.565299987,0.774700013,True,0.5619,0.5843768431,0.5619,110401.0632672616,1384.5877855218,0.000729833,0.0009167897,0.46,0.46,0.6570871773,26.2729754372,14.6144586807,-0.4359577948,0.1476601123,-2.8174970101,-0.9608231436,0.3375212403,0.0003059136,-0.4069236095,0.1206121209,-2.8142047849,-0.9677201697,0.2490996505,0.0002713021
TSLA,2025-01-23,2,166,Long,14:01:00,14:01:00,14:05:00,0,,412.3,411.52463500000005,,0,72,0,72,Long Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,1,,,,,,,,,,,,,-0.0964821605,,0.0474471457,,-2.0334660621,,,,,,,,,0.0,-0.0468640518,0.0053530982,-0.1976931753,0.0,-0.1976931753,0.0303210392,-0.2073959079,0,4,0,4,412.255,0.730365,0.730365,0.694872,0.305128,-0.125,0.0,0.004324,0.125,8.0,0.0,0.0,0.922954,0.888384,6.0,6.0,90.0,0.057143,1.155407,-0.000558,6,412.285,412.38,412.14,412.255,46242.0,901.0,412.252489,0.089593738,0.0487383639,0.0435807611,-0.0013626935,57.4148352712,0.4251707522,62.9159237769,-9.3882418974,413.5867387371,-1.3317387371,2.317704077,-0.5745939485,412.0897380099,0.1652619901,412.1008004036,0.1541995964,True,0.24,0.3657538765,0.35,50102.1683447936,904.5894318073,-0.0001816672,0.0003661687,0.24,0.24,0.4117068234,22.50717616,8.4092163274,-0.1111612351,0.2448610849,-2.8868010232,-0.6997231618,0.5573737271,0.0003908013,-0.1486107571,0.2563105446,-2.9097109281,-0.7071522588,0.5691467902,0.0004511739
TSLA,2025-01-23,4,180,Short,14:14:00,14:14:00,14:31:00,0,,410.62,411.29325,,0,73,0,73,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,5,,,,,,,,,,,,,-0.0327522667,,0.0346729917,,-0.9446045759,,,,,,,,,0.0,0.0660865501,0.0117247295,-0.1558466858,0.0012175522,-0.1558466858,0.0633127161,-0.2021136707,3,17,0,17,410.66,0.69,0.680685,0.728205,0.271795,0.269231,-0.0,-0.0,0.269231,3.714286,0.0301,0.0301,1.607078,1.031256,1.0,1.0,67.0,0.086538,1.5468,-0.000436,9,410.765,410.79,410.4,410.66,108360.0,1801.0,410.543731,0.2914369587,0.2480641351,0.0132371928,0.0150678154,34.6193976452,2.7853283409,28.2414574923,0.2019938638,413.5280670223,2.8680670223,2.3196678082,1.2364128227,411.49242997,0.83242997,411.5180844332,0.8580844332,False,0.39,0.4441782704,0.4,67426.7324856186,1180.847965276,-0.0002556533,0.0006947787,0.3599,0.3599,0.4307158618,37.1061583882,26.5019428333,-0.3399912334,0.1634641069,-2.7512443073,-0.7816531263,0.3481656226,0.0003538904,-0.3764825779,0.205464501,-2.8138191457,-0.7532888815,0.3403088198,0.0004665336
TSLA,2025-01-27,7,238,Short,15:22:00,15:22:00,15:37:00,0,,393.69,393.62965,,0,76,0,76,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,4,8,,,,,,,,,,,,,-0.2711633364,,0.1285133031,,-2.1100020761,,,,,,,,,0.0,-0.2031245135,0.0928015621,-0.1574323295,0.3260372759,-0.2564623432,0.3605708192,-0.4062769793,12,5,12,6,393.82,1.09365,1.09365,0.902564,0.097436,0.039216,-0.0,-0.019124,0.039216,25.5,0.0,0.1,0.799279,0.974732,39.0,39.0,36.0,0.175439,1.769469,-0.000806,20,393.84,394.07,393.56,393.82,81005.0,1521.0,393.781292,-0.487180412,-0.3455589839,-0.0693244502,-0.0361484889,64.0917019558,-1.907540583,54.3831349214,0.8020034466,397.7438396123,3.9238396123,4.5492246735,0.8625293086,392.558737143,-1.261262857,392.6172002974,-1.2027997026,True,0.51,0.7671302066,0.71,101347.5309475906,1805.6462069491,-0.000139648,0.0014619364,0.51,0.41,0.7870166572,30.4824115443,-19.627520017,0.116571729,0.1183586723,-2.9746377564,0.57128105,0.2498344396,0.0002252871,0.1271609231,0.1280220163,-2.9730579128,0.5392792228,0.211784882,0.0001683638
TSLA,2025-01-29,1,213,Short,15:15:00,15:15:00,15:22:00,0,,386.81,387.13251,,0,77,0,77,Short Unentered,0.0,0.0,0.0,0,0,0,0,,,,,0.0,,0,1,,,,,,,,,,,,,-0.2915065191,,0.125787734,,-2.3174478918,,,,,,,,,0.0,0.3185477184,0.0336726647,-0.2196805211,0.289469603,-0.2196805211,0.34375,-0.2713761373,3,7,0,7,386.88,1.37241,1.60908,0.884615,0.115385,-0.402154,0.079591,-0.0,0.402154,2.486609,0.8798,0.8798,1.575489,1.002318,1.0,1.0,53.0,0.098485,1.728548,0.002388,13,386.305,386.9799,385.5501,386.88,199704.0,3100.0,386.241249,0.5641910525,0.5666530464,-0.0164682628,0.0070031344,37.4692888379,-2.1391309415,35.23039623,7.8270936761,390.5776829583,3.6976829583,2.9033940866,1.273572532,388.149781593,1.269781593,388.0861102709,1.2061102709,False,1.4298,1.0441020728,1.07,126756.8738201173,2236.8408086425,0.0015520723,0.0014961339,0.55,0.55,1.0416874089,44.2076049988,29.1648076176,-0.2570266405,0.1454768121,-2.8787997587,-0.841788076,0.2305742848,0.0003191443,-0.2330108116,0.1681166172,-2.8943405534,-0.8079648306,0.3621603972,0.0003750585
